MatchCode,Format,Week,Time,Player,Result,n_matches,n_wins,n_losses,last_match,Score,weeks_in_league,team_league
TLA2117,TLA,2,2025-12-30T12:35:45Z,Johnny M,Win,8,5,3,FALSE,2-1,6,FALSE
TLA2117,TLA,2,2025-12-30T12:35:45Z,Richard K,Loss,8,3,5,TRUE,2-1,6,FALSE
TLA2118,TLA,2,2025-12-30T13:00:38Z,Lawrence M,Win,8,7,1,FALSE,2-1,6,FALSE
TLA2118,TLA,2,2025-12-30T13:00:38Z,Joseph S,Loss,7,2,5,TRUE,2-1,6,FALSE
TLA2119,TLA,2,2025-12-30T14:03:30Z,Lawrence M,Win,9,8,1,FALSE,2-0,6,FALSE
TLA2119,TLA,2,2025-12-30T14:03:30Z,Cody U,Loss,7,1,6,FALSE,2-0,6,FALSE
TLA2120,TLA,2,2025-12-30T14:24:26Z,Lukas M,Win,10,6,4,TRUE,2-1,6,FALSE
TLA2120,TLA,2,2025-12-30T14:24:26Z,Jeremy E,Loss,7,3,4,TRUE,2-1,6,FALSE
TLA2121,TLA,2,2025-12-30T15:08:56Z,Johnny M,Win,9,6,3,TRUE,2-0,6,FALSE
TLA2121,TLA,2,2025-12-30T15:08:56Z,Cam B,Loss,8,4,4,TRUE,2-0,6,FALSE
TLA2122,TLA,2,2025-12-30T18:38:55Z,Kevin Z,Win,6,4,2,FALSE,2-0,6,FALSE
TLA2122,TLA,2,2025-12-30T18:38:55Z,Justin P,Loss,6,4,2,TRUE,2-0,6,FALSE
TLA2123,TLA,2,2025-12-30T21:24:55Z,Kevin Z,Win,7,5,2,FALSE,2-1,6,FALSE
TLA2123,TLA,2,2025-12-30T21:24:55Z,Mike R,Loss,8,5,3,FALSE,2-1,6,FALSE
TLA2124,TLA,2,2025-12-30T22:58:27Z,Landon H,Win,4,3,1,FALSE,2-0,6,FALSE
TLA2124,TLA,2,2025-12-30T22:58:27Z,Kevin Z,Loss,8,5,3,FALSE,2-0,6,FALSE
TLA2125,TLA,2,2025-12-30T23:48:43Z,Kevin Z,Win,9,6,3,FALSE,2-1,6,FALSE
TLA2125,TLA,2,2025-12-30T23:48:43Z,Matt St,Loss,7,2,5,TRUE,2-1,6,FALSE
TLA2126,TLA,2,2025-12-31T00:21:36Z,Kevin Z,Win,10,7,3,TRUE,2-1,6,FALSE
TLA2126,TLA,2,2025-12-31T00:21:36Z,Stratton B,Loss,6,2,4,TRUE,2-1,6,FALSE
TLA2127,TLA,2,2025-12-31T12:46:06Z,Ben P,Win,8,4,4,FALSE,2-0,6,FALSE
TLA2127,TLA,2,2025-12-31T12:46:06Z,Miranda J,Loss,6,1,5,TRUE,2-0,6,FALSE
TLA2128,TLA,2,2025-12-31T14:35:02Z,Landon H,Win,5,4,1,TRUE,2-1,6,FALSE
TLA2128,TLA,2,2025-12-31T14:35:02Z,Michael M,Loss,9,4,5,TRUE,2-1,6,FALSE
TLA2129,TLA,2,2025-12-31T14:55:51Z,Ben P,Win,9,5,4,FALSE,2-0,6,FALSE
TLA2129,TLA,2,2025-12-31T14:55:51Z,Nick R,Loss,7,2,5,TRUE,2-0,6,FALSE
TLA2130,TLA,2,2026-01-01T11:49:51Z,Mike R,Win,9,6,3,FALSE,2-1,6,FALSE
TLA2130,TLA,2,2026-01-01T11:49:51Z,Cody U,Loss,8,1,7,TRUE,2-1,6,FALSE
TLA2131,TLA,2,2026-01-01T15:36:18Z,Mike R,Win,10,7,3,TRUE,2-1,6,FALSE
TLA2131,TLA,2,2026-01-01T15:36:18Z,Yaron B,Loss,7,3,4,TRUE,2-1,6,FALSE
TLA2132,TLA,2,2026-01-01T20:46:37Z,Lawrence M,Win,10,9,1,TRUE,2-1,6,FALSE
TLA2132,TLA,2,2026-01-01T20:46:37Z,Ben P,Loss,10,5,5,TRUE,2-1,6,FALSE
RAL1001,RAL,1,2026-01-02T17:17:26Z,Johnny M,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1001,RAL,1,2026-01-02T17:17:26Z,Brenden N,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1002,RAL,1,2026-01-02T17:23:50Z,Bernard B,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1002,RAL,1,2026-01-02T17:23:50Z,Wyatt C,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1003,RAL,1,2026-01-02T17:24:27Z,Yaron B,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1003,RAL,1,2026-01-02T17:24:27Z,Cody U,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1004,RAL,1,2026-01-02T17:27:07Z,Alexis M,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1004,RAL,1,2026-01-02T17:27:07Z,Dirk E,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1005,RAL,1,2026-01-02T17:37:28Z,Jack H,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1005,RAL,1,2026-01-02T17:37:28Z,Casey A,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1006,RAL,1,2026-01-02T17:37:54Z,Cam B,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1006,RAL,1,2026-01-02T17:37:54Z,Jared T,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1007,RAL,1,2026-01-02T17:47:38Z,Lotte P,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1007,RAL,1,2026-01-02T17:47:38Z,Johnny M,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1008,RAL,1,2026-01-02T17:56:04Z,Adam E,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1008,RAL,1,2026-01-02T17:56:04Z,Greg B,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1009,RAL,1,2026-01-02T17:56:05Z,Emmett F,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1009,RAL,1,2026-01-02T17:56:05Z,Jahbari W,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1010,RAL,1,2026-01-02T18:06:32Z,Bernard B,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1010,RAL,1,2026-01-02T18:06:32Z,Matt K,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1011,RAL,1,2026-01-02T18:08:56Z,Alexis M,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1011,RAL,1,2026-01-02T18:08:56Z,Oskar T,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1012,RAL,1,2026-01-02T18:23:31Z,Nick A,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1012,RAL,1,2026-01-02T18:23:31Z,Wei C,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1013,RAL,1,2026-01-02T18:33:14Z,Nick L,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1013,RAL,1,2026-01-02T18:33:14Z,Juan Q,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1014,RAL,1,2026-01-02T18:38:02Z,Chris P,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1014,RAL,1,2026-01-02T18:38:02Z,Bernard B,Loss,3,2,1,FALSE,2-1,3,FALSE
RAL1015,RAL,1,2026-01-02T18:50:32Z,Tim O,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1015,RAL,1,2026-01-02T18:50:32Z,Emmett F,Loss,2,1,1,FALSE,2-1,3,FALSE
RAL1016,RAL,1,2026-01-02T18:56:17Z,Zach M,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1016,RAL,1,2026-01-02T18:56:17Z,Alexis M,Loss,3,2,1,FALSE,2-0,3,FALSE
RAL1017,RAL,1,2026-01-02T19:03:24Z,Jack H,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1017,RAL,1,2026-01-02T19:03:24Z,Phil L,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1018,RAL,1,2026-01-02T19:36:04Z,Dirk E,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1018,RAL,1,2026-01-02T19:36:04Z,Juan Q,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1019,RAL,1,2026-01-02T19:36:43Z,Zach M,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1019,RAL,1,2026-01-02T19:36:43Z,Nick L,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1020,RAL,1,2026-01-02T19:57:16Z,Kevin I,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1020,RAL,1,2026-01-02T19:57:16Z,Dirk E,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1021,RAL,1,2026-01-02T19:57:25Z,Nick L,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1021,RAL,1,2026-01-02T19:57:25Z,Jack H,Loss,3,2,1,FALSE,2-0,3,FALSE
RAL1022,RAL,1,2026-01-02T19:57:37Z,Wei C,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1022,RAL,1,2026-01-02T19:57:37Z,Phil L,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1023,RAL,1,2026-01-02T20:14:31Z,Zach M,Win,3,3,0,FALSE,2-1,3,FALSE
RAL1023,RAL,1,2026-01-02T20:14:31Z,Troy A,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1024,RAL,1,2026-01-02T20:15:09Z,Jared T,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1024,RAL,1,2026-01-02T20:15:09Z,Keith L,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1025,RAL,1,2026-01-02T20:30:04Z,Nick L,Win,4,3,1,FALSE,2-1,3,FALSE
RAL1025,RAL,1,2026-01-02T20:30:04Z,Wei C,Loss,3,1,2,FALSE,2-1,3,FALSE
RAL1026,RAL,1,2026-01-02T20:32:47Z,Troy A,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1026,RAL,1,2026-01-02T20:32:47Z,Simon J,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1027,RAL,1,2026-01-02T20:36:53Z,Jared T,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1027,RAL,1,2026-01-02T20:36:53Z,Georgii C,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1028,RAL,1,2026-01-02T20:41:23Z,Jack H,Win,4,3,1,FALSE,2-0,3,FALSE
RAL1028,RAL,1,2026-01-02T20:41:23Z,Dirk E,Loss,4,1,3,FALSE,2-0,3,FALSE
RAL1029,RAL,1,2026-01-02T20:46:07Z,Cody U,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1029,RAL,1,2026-01-02T20:46:07Z,Jakob F,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1030,RAL,1,2026-01-02T20:48:21Z,Chris D,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1030,RAL,1,2026-01-02T20:48:21Z,Stephen H,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1031,RAL,1,2026-01-02T20:55:23Z,Nick A,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1031,RAL,1,2026-01-02T20:55:23Z,Phil L,Loss,3,0,3,FALSE,2-0,3,FALSE
RAL1032,RAL,1,2026-01-02T21:07:11Z,Jack H,Win,5,4,1,FALSE,2-0,3,FALSE
RAL1032,RAL,1,2026-01-02T21:07:11Z,Marc D,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1033,RAL,1,2026-01-02T21:11:15Z,Jared T,Win,4,3,1,FALSE,2-1,3,FALSE
RAL1033,RAL,1,2026-01-02T21:11:15Z,Mike R,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1034,RAL,1,2026-01-02T21:11:41Z,Wei C,Win,4,2,2,FALSE,2-1,3,FALSE
RAL1034,RAL,1,2026-01-02T21:11:41Z,Simon J,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1035,RAL,1,2026-01-02T21:16:02Z,Bob P,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1035,RAL,1,2026-01-02T21:16:02Z,Shaun H,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1036,RAL,1,2026-01-02T21:36:00Z,Zach M,Win,4,4,0,FALSE,2-1,3,FALSE
RAL1036,RAL,1,2026-01-02T21:36:00Z,Chris D,Loss,2,1,1,FALSE,2-1,3,FALSE
RAL1037,RAL,1,2026-01-02T21:37:50Z,Stratton B,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1037,RAL,1,2026-01-02T21:37:50Z,Bob P,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1038,RAL,1,2026-01-02T21:39:36Z,Jared T,Win,5,4,1,TRUE,2-1,3,FALSE
RAL1038,RAL,1,2026-01-02T21:39:36Z,Simon J,Loss,3,0,3,FALSE,2-1,3,FALSE
RAL1039,RAL,1,2026-01-02T21:42:40Z,Caleb G,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1039,RAL,1,2026-01-02T21:42:40Z,Mitchel S,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1040,RAL,1,2026-01-02T21:43:18Z,Jakob F,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1040,RAL,1,2026-01-02T21:43:18Z,Wei C,Loss,5,2,3,FALSE,2-1,3,FALSE
RAL1041,RAL,1,2026-01-02T21:51:14Z,Kevin L,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1041,RAL,1,2026-01-02T21:51:14Z,Marc D,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1042,RAL,1,2026-01-02T21:54:53Z,Georgii C,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1042,RAL,1,2026-01-02T21:54:53Z,Tyler W,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1043,RAL,1,2026-01-02T22:05:46Z,Zach M,Win,5,5,0,FALSE,2-1,3,FALSE
RAL1043,RAL,1,2026-01-02T22:05:46Z,Stratton B,Loss,2,1,1,FALSE,2-1,3,FALSE
RAL1044,RAL,1,2026-01-02T22:11:07Z,Will B,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1044,RAL,1,2026-01-02T22:11:07Z,Alex E,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1045,RAL,1,2026-01-02T22:12:23Z,Juan Q,Win,3,1,2,FALSE,2-0,3,FALSE
RAL1045,RAL,1,2026-01-02T22:12:23Z,Chris D,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1046,RAL,1,2026-01-02T22:17:36Z,Nick L,Win,5,4,1,FALSE,2-0,3,FALSE
RAL1046,RAL,1,2026-01-02T22:17:36Z,Caleb G,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1047,RAL,1,2026-01-02T22:43:03Z,Will B,Win,2,2,0,FALSE,2-1,3,FALSE
RAL1047,RAL,1,2026-01-02T22:43:03Z,Tyler W,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1048,RAL,1,2026-01-02T22:53:23Z,Joseph H,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1048,RAL,1,2026-01-02T22:53:23Z,Alex E,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1049,RAL,1,2026-01-02T23:07:42Z,Mitchel S,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1049,RAL,1,2026-01-02T23:07:42Z,Stratton B,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1050,RAL,1,2026-01-02T23:08:20Z,Johnny M,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1050,RAL,1,2026-01-02T23:08:20Z,Juan Q,Loss,4,1,3,FALSE,2-0,3,FALSE
RAL1051,RAL,1,2026-01-02T23:08:56Z,Nik S,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1051,RAL,1,2026-01-02T23:08:56Z,Matt P,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1052,RAL,1,2026-01-02T23:18:42Z,Joseph H,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1052,RAL,1,2026-01-02T23:18:42Z,Jack N,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1053,RAL,1,2026-01-02T23:21:49Z,Nic L,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1053,RAL,1,2026-01-02T23:21:49Z,Mitchel S,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1054,RAL,1,2026-01-02T23:27:23Z,Luke M,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1054,RAL,1,2026-01-02T23:27:23Z,Sean O,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1055,RAL,1,2026-01-02T23:35:27Z,Matt P,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1055,RAL,1,2026-01-02T23:35:27Z,Johnny M,Loss,4,2,2,FALSE,2-1,3,FALSE
RAL1056,RAL,1,2026-01-02T23:50:36Z,Joseph H,Win,3,3,0,FALSE,2-0,3,FALSE
RAL1056,RAL,1,2026-01-02T23:50:36Z,Nic L,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1057,RAL,1,2026-01-02T23:58:41Z,Luke M,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1057,RAL,1,2026-01-02T23:58:41Z,Matt P,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1058,RAL,1,2026-01-03T00:05:16Z,Johnny M,Win,5,3,2,FALSE,2-1,3,FALSE
RAL1058,RAL,1,2026-01-03T00:05:16Z,Rafael F,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1059,RAL,1,2026-01-03T00:06:55Z,Jack N,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1059,RAL,1,2026-01-03T00:06:55Z,Nik S,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1060,RAL,1,2026-01-03T00:12:31Z,Matt P,Win,4,2,2,FALSE,2-0,3,FALSE
RAL1060,RAL,1,2026-01-03T00:12:31Z,Nic L,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1061,RAL,1,2026-01-03T00:13:53Z,Chris D,Win,4,2,2,FALSE,2-1,3,FALSE
RAL1061,RAL,1,2026-01-03T00:13:53Z,Tyler W,Loss,3,0,3,FALSE,2-1,3,FALSE
RAL1062,RAL,1,2026-01-03T00:29:02Z,Matt P,Win,5,3,2,FALSE,2-1,3,FALSE
RAL1062,RAL,1,2026-01-03T00:29:02Z,Kevin L,Loss,2,1,1,FALSE,2-1,3,FALSE
RAL1063,RAL,1,2026-01-03T00:46:24Z,Rafael F,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1063,RAL,1,2026-01-03T00:46:24Z,Matt K,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1064,RAL,1,2026-01-03T00:48:49Z,Nik S,Win,3,2,1,FALSE,2-1,3,FALSE
RAL1064,RAL,1,2026-01-03T00:48:49Z,Jack S,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1065,RAL,1,2026-01-03T00:49:17Z,Parker D,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1065,RAL,1,2026-01-03T00:49:17Z,Cody-Rayce MG,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1066,RAL,1,2026-01-03T00:57:51Z,Kevin L,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1066,RAL,1,2026-01-03T00:57:51Z,Nolan F,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1067,RAL,1,2026-01-03T00:59:55Z,Chris D,Win,5,3,2,FALSE,2-1,3,FALSE
RAL1067,RAL,1,2026-01-03T00:59:55Z,Jack N,Loss,3,1,2,FALSE,2-1,3,FALSE
RAL1068,RAL,1,2026-01-03T01:09:18Z,Rafael F,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1068,RAL,1,2026-01-03T01:09:18Z,Patrick N,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1069,RAL,1,2026-01-03T01:17:57Z,Parker D,Win,2,2,0,FALSE,2-1,3,FALSE
RAL1069,RAL,1,2026-01-03T01:17:57Z,Theia E,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1070,RAL,1,2026-01-03T01:27:17Z,Kevin L,Win,4,3,1,FALSE,2-0,3,FALSE
RAL1070,RAL,1,2026-01-03T01:27:17Z,Jack N,Loss,4,1,3,FALSE,2-0,3,FALSE
RAL1071,RAL,1,2026-01-03T01:45:43Z,Kevin L,Win,5,4,1,FALSE,2-0,3,FALSE
RAL1071,RAL,1,2026-01-03T01:45:43Z,Austin O,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1072,RAL,1,2026-01-03T01:59:53Z,Keith L,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1072,RAL,1,2026-01-03T01:59:53Z,Parker D,Loss,3,2,1,FALSE,2-1,3,FALSE
RAL1073,RAL,1,2026-01-03T02:09:18Z,Rafael F,Win,4,3,1,FALSE,2-1,3,FALSE
RAL1073,RAL,1,2026-01-03T02:09:18Z,Theia E,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1074,RAL,1,2026-01-03T02:25:31Z,Brenden N,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1074,RAL,1,2026-01-03T02:25:31Z,Austin O,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1075,RAL,1,2026-01-03T04:10:42Z,Alex W,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1075,RAL,1,2026-01-03T04:10:42Z,Paul G,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1076,RAL,1,2026-01-03T04:36:45Z,Simon K,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1076,RAL,1,2026-01-03T04:36:45Z,Paul G,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1077,RAL,1,2026-01-03T04:57:14Z,Alex W,Win,2,2,0,FALSE,2-1,3,FALSE
RAL1077,RAL,1,2026-01-03T04:57:14Z,Dirk E,Loss,5,1,4,FALSE,2-1,3,FALSE
RAL1078,RAL,1,2026-01-03T05:13:04Z,Paul G,Win,3,1,2,FALSE,2-1,3,FALSE
RAL1078,RAL,1,2026-01-03T05:13:04Z,Keith L,Loss,3,1,2,FALSE,2-1,3,FALSE
RAL1079,RAL,1,2026-01-03T05:14:53Z,Simon K,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1079,RAL,1,2026-01-03T05:14:53Z,Evan L,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1080,RAL,1,2026-01-03T06:19:32Z,Simon K,Win,3,3,0,FALSE,2-1,3,FALSE
RAL1080,RAL,1,2026-01-03T06:19:32Z,Alex E,Loss,3,0,3,FALSE,2-1,3,FALSE
RAL1081,RAL,1,2026-01-03T06:38:07Z,Buster S,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1081,RAL,1,2026-01-03T06:38:07Z,Lotte P,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1082,RAL,1,2026-01-03T08:14:42Z,Nick A,Win,3,3,0,FALSE,2-1,3,FALSE
RAL1082,RAL,1,2026-01-03T08:14:42Z,Lotte P,Loss,3,1,2,FALSE,2-1,3,FALSE
RAL1083,RAL,1,2026-01-03T08:24:07Z,Simon K,Win,4,4,0,FALSE,2-1,3,FALSE
RAL1083,RAL,1,2026-01-03T08:24:07Z,Casey A,Loss,2,0,2,FALSE,2-1,3,FALSE
RAL1084,RAL,1,2026-01-03T08:42:08Z,Adam E,Win,2,2,0,FALSE,2-1,3,FALSE
RAL1084,RAL,1,2026-01-03T08:42:08Z,Piers E,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1085,RAL,1,2026-01-03T08:42:44Z,Nick A,Win,4,4,0,FALSE,2-0,3,FALSE
RAL1085,RAL,1,2026-01-03T08:42:44Z,Georgii C,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1086,RAL,1,2026-01-03T09:27:02Z,Piers E,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1086,RAL,1,2026-01-03T09:27:02Z,Juan Q,Loss,5,1,4,FALSE,2-1,3,FALSE
RAL1087,RAL,1,2026-01-03T09:48:58Z,Piers E,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1087,RAL,1,2026-01-03T09:48:58Z,Cody U,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1088,RAL,1,2026-01-03T10:30:03Z,Jakob F,Win,3,2,1,FALSE,2-1,3,FALSE
RAL1088,RAL,1,2026-01-03T10:30:03Z,Tim O,Loss,2,1,1,FALSE,2-1,3,FALSE
RAL1089,RAL,1,2026-01-03T10:39:40Z,Buster S,Win,2,2,0,FALSE,2-0,3,FALSE
RAL1089,RAL,1,2026-01-03T10:39:40Z,Alexis M,Loss,4,2,2,FALSE,2-0,3,FALSE
RAL1090,RAL,1,2026-01-03T11:13:55Z,Nick A,Win,5,5,0,FALSE,2-0,3,FALSE
RAL1090,RAL,1,2026-01-03T11:13:55Z,Rafael F,Loss,5,3,2,FALSE,2-0,3,FALSE
RAL1091,RAL,1,2026-01-03T11:37:22Z,Casey A,Win,3,1,2,FALSE,2-1,3,FALSE
RAL1091,RAL,1,2026-01-03T11:37:22Z,Alexis M,Loss,5,2,3,FALSE,2-1,3,FALSE
RAL1092,RAL,1,2026-01-03T11:37:50Z,Sean O,Win,2,1,1,FALSE,2-1,3,FALSE
RAL1092,RAL,1,2026-01-03T11:37:50Z,Mike M,Loss,1,0,1,FALSE,2-1,3,FALSE
RAL1093,RAL,1,2026-01-03T12:09:54Z,Daniel B,Win,1,1,0,FALSE,2-1,3,FALSE
RAL1093,RAL,1,2026-01-03T12:09:54Z,Nik S,Loss,4,2,2,FALSE,2-1,3,FALSE
RAL1094,RAL,1,2026-01-03T12:22:31Z,Nolan F,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1094,RAL,1,2026-01-03T12:22:31Z,Cody-Rayce MG,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1095,RAL,1,2026-01-03T12:45:48Z,Caleb G,Win,3,2,1,FALSE,2-1,3,FALSE
RAL1095,RAL,1,2026-01-03T12:45:48Z,Cody U,Loss,4,1,3,FALSE,2-1,3,FALSE
RAL1096,RAL,1,2026-01-03T12:52:23Z,Nik S,Win,5,3,2,FALSE,2-0,3,FALSE
RAL1096,RAL,1,2026-01-03T12:52:23Z,Ben P,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1097,RAL,1,2026-01-03T13:15:43Z,Caleb G,Win,4,3,1,FALSE,2-0,3,FALSE
RAL1097,RAL,1,2026-01-03T13:15:43Z,Buster S,Loss,3,2,1,FALSE,2-0,3,FALSE
RAL1098,RAL,1,2026-01-03T13:21:37Z,Greg B,Win,2,1,1,FALSE,2-0,3,FALSE
RAL1098,RAL,1,2026-01-03T13:21:37Z,Colton S,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1099,RAL,1,2026-01-03T13:32:04Z,Caleb G,Win,5,4,1,FALSE,2-0,3,FALSE
RAL1099,RAL,1,2026-01-03T13:32:04Z,Austin L,Loss,1,0,1,FALSE,2-0,3,FALSE
RAL1100,RAL,1,2026-01-03T13:36:40Z,Adrian C,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1100,RAL,1,2026-01-03T13:36:40Z,Jahbari W,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1101,RAL,1,2026-01-03T13:41:27Z,Joseph H,Win,4,4,0,FALSE,2-0,3,FALSE
RAL1101,RAL,1,2026-01-03T13:41:27Z,Greg B,Loss,3,1,2,FALSE,2-0,3,FALSE
RAL1102,RAL,1,2026-01-03T13:43:54Z,Brenden N,Win,3,2,1,FALSE,2-0,3,FALSE
RAL1102,RAL,1,2026-01-03T13:43:54Z,Colton S,Loss,2,0,2,FALSE,2-0,3,FALSE
RAL1103,RAL,1,2026-01-03T13:50:32Z,Buster S,Win,4,3,1,FALSE,2-0,3,FALSE
RAL1103,RAL,1,2026-01-03T13:50:32Z,Cam B,Loss,2,1,1,FALSE,2-0,3,FALSE
RAL1104,RAL,1,2026-01-03T13:58:17Z,Evan C,Win,1,1,0,FALSE,2-0,3,FALSE
RAL1104,RAL,1,2026-01-03T13:58:17Z,Jacob F,Loss,1,0,1,FALSE,2-0,3,FALSE
